site,mx,my,mz,atom
3970,-0.50888366,-0.48494816,-0.71124023,1
3971,-0.25915313,-0.34762883,-0.901107,1
3972,-0.07325062,-0.1758237,-0.9816926,1
3973,0.058010608,-0.044983674,-0.997302,1
3974,0.15211673,0.023895755,-0.98807365,1
3975,0.20568584,0.03777586,-0.9778887,1
3976,0.2057186,0.018407835,-0.978438,1
3977,0.15115786,-0.009045123,-0.9884683,1
3978,0.06286269,-0.029107759,-0.99759763,1
3979,-0.023900295,-0.038995124,-0.9989535,1
3980,-0.07756213,-0.038042348,-0.9962615,1
3981,-0.08386139,-0.016169468,-0.99634624,1
3982,-0.044368684,0.046687104,-0.99792373,1
3983,0.038147103,0.17195272,-0.9843663,1
3984,0.17597863,0.36634886,-0.9136848,1
3985,0.38914567,0.581428,-0.7144978,1
3986,0.64606947,0.67506385,-0.35620648,1
3987,0.84673786,0.53106153,0.031757545,1
3988,0.9432596,0.20228279,0.26333058,1
3989,0.9490837,-0.18160768,0.25740775,1
3990,0.86482483,-0.5014084,0.025839442,1
3991,0.677892,-0.6493377,-0.3447071,1
3992,0.42928672,-0.5783382,-0.69371307,1
3993,0.21693186,-0.37055585,-0.9031217,1
3994,0.08304905,-0.13608013,-0.98721075,1
3995,0.0008767138,0.10348406,-0.9946307,1
3996,-0.07355043,0.3829855,-0.9208216,1
3997,-0.17866565,0.70468736,-0.6866544,1
3998,-0.31539932,0.9245399,-0.21389052,1
3999,-0.41591468,0.8398451,0.34881958,1
4000,-0.4436426,0.50328743,0.7415409,1
4001,-0.432602,0.07667604,0.8983186,1
4002,-0.41151255,-0.36401325,0.8355548,1
4003,-0.3764476,-0.7590455,0.5311659,1
4004,-0.29784325,-0.95459104,-0.0067427726,1
4005,-0.18037155,-0.81433296,-0.5516593,1
4006,-0.08510163,-0.50263155,-0.8603018,1
4007,-0.036958978,-0.23307747,-0.97175556,1
4008,-0.03299617,-0.050999038,-0.99815345,1
4009,-0.076506615,0.071337946,-0.99451375,1
4010,-0.17647909,0.15906446,-0.9713669,1
4011,-0.3304324,0.21056993,-0.9200406,1
4012,-0.5052309,0.2014894,-0.8391327,1
4013,-0.64213663,0.11506264,-0.7579058,1
4014,-0.687732,-0.026069732,-0.7254965,1
4015,-0.62058204,-0.1591475,-0.76782155,1
4016,-0.46216995,-0.21801989,-0.8595733,1
4017,-0.26697037,-0.17950031,-0.9468403,1
4018,-0.081505634,-0.07392883,-0.9939273,1
4019,0.08921513,0.046785165,-0.994913,1
4020,0.25997037,0.13482463,-0.9561578,1
4021,0.42212656,0.15312289,-0.8935114,1
4022,0.5351457,0.09293845,-0.83963186,1
4023,0.55982167,-0.01287581,-0.8285131,1
4024,0.48954517,-0.10931965,-0.8650981,1
4025,0.35508373,-0.15630375,-0.9216749,1
4026,0.20834067,-0.14798337,-0.9667963,1
4027,0.09450552,-0.1003222,-0.9904565,1
4028,0.032783415,-0.02354893,-0.9991851,1
4029,0.021905566,0.09384414,-0.9953459,1
4030,0.058127698,0.28013027,-0.9582005,1
4031,0.14838703,0.5508983,-0.8212748,1
4032,0.29919893,0.82657605,-0.47670957,1
4033,0.46214354,0.8847123,0.060890004,1
4034,0.56051946,0.6339115,0.5328923,1
4035,0.60271966,0.22648402,0.7651366,1
4036,0.6213689,-0.20791264,0.75542897,1
4037,0.61005116,-0.60083866,0.5165563,1
4038,0.52755433,-0.8470429,0.064843535,1
4039,0.36013046,-0.8146155,-0.45465118,1
4040,0.18744212,-0.55510384,-0.8103859,1
4041,0.06996829,-0.2587642,-0.96340305,1
4042,-0.011734107,0.0015933439,-0.9999299,1
4043,-0.10331648,0.25385877,-0.96170753,1
4044,-0.2496938,0.522177,-0.8154656,1
4045,-0.46271816,0.73652095,-0.49338505,1
4046,-0.66853166,0.742788,-0.036487784,1
4047,-0.78306484,0.5042595,0.36404914,1
4048,-0.8132929,0.12387095,0.56851614,1
4049,-0.7920685,-0.29517075,0.53432363,1
4050,-0.7141376,-0.65369284,0.2503861,1
4051,-0.54770076,-0.8074542,-0.21918392,1
4052,-0.32622516,-0.6800717,-0.65656656,1
4053,-0.14811108,-0.42088237,-0.8949419,1
4054,-0.042503513,-0.19907653,-0.9790618,1
4055,0.008256269,-0.05681317,-0.9983507,1
4056,0.013817727,0.023708336,-0.9996234,1
4057,-0.02758954,0.067028195,-0.9973695,1
4058,-0.11405886,0.08672225,-0.98968166,1
4059,-0.22604378,0.081641294,-0.9706899,1
4060,-0.32540938,0.04586763,-0.94446015,1
4061,-0.3720358,-0.01309968,-0.9281259,1
4062,-0.34552068,-0.06651586,-0.93605083,1
4063,-0.25489974,-0.07805638,-0.96381193,1
4064,-0.12690686,-0.026548078,-0.9915593,1
4065,0.022206932,0.08369322,-0.9962441,1
4066,0.20293552,0.22412874,-0.95319647,1
4067,0.42848605,0.33637854,-0.83859956,1
4068,0.66544926,0.3424525,-0.6632523,1
4069,0.83842057,0.20825793,-0.5036661,1
4070,0.89237976,-0.014427434,-0.4510546,1
4071,0.8159407,-0.22504246,-0.532538,1
4072,0.63481915,-0.33807456,-0.6947735,1
4073,0.4111292,-0.327446,-0.85073614,1
4074,0.21947844,-0.22858192,-0.94846165,1
4075,0.09699083,-0.088290155,-0.99136144,1
4076,0.036603797,0.08573303,-0.99564546,1
4077,0.017419972,0.323291,-0.9461392,1
4078,0.023089537,0.64335525,-0.7652196,1
4079,0.043855477,0.94126314,-0.334814,1
4080,0.06828679,0.95893526,0.27528185,1
4081,0.08800314,0.65519536,0.7503163,1
4082,0.10735895,0.2271918,0.9679142,1
4083,0.12849467,-0.21779405,0.96749926,1
4084,0.14395584,-0.6439284,0.7514207,1
4085,0.1373169,-0.9493412,0.28265762,1
4086,0.098298326,-0.9407405,-0.32456854,1
4087,0.05021602,-0.6466177,-0.7611596,1
4088,0.010714761,-0.3186447,-0.94781363,1
4089,-0.034823313,-0.0626921,-0.9974252,1
4090,-0.11562355,0.14192396,-0.9831016,1
4091,-0.2630788,0.32360244,-0.90888447,1
4092,-0.48637253,0.45759723,-0.74434304,1
4093,-0.73370713,0.4677001,-0.49287972,1
4094,-0.9188343,0.30931923,-0.24508184,1
4095,-0.992022,0.025460944,-0.123467274,1
4096,-0.940457,-0.2775838,-0.19618317,1
4097,-0.73023915,-0.6818977,0.04202706,1
4098,-0.5199248,-0.746814,-0.41466495,1
4099,-0.28519145,-0.56983376,-0.77068496,1
4100,-0.11505926,-0.32530138,-0.93858427,1
4101,-0.015883487,-0.1376767,-0.9903498,1
4102,0.032191683,-0.02506142,-0.9991675,1
4103,0.03514102,0.0328498,-0.9988423,1
4104,-0.009304567,0.05862241,-0.99823684,1
4105,-0.09500823,0.06439521,-0.9933915,1
4106,-0.19697963,0.050021816,-0.9791306,1
4107,-0.2765958,0.013933147,-0.9608853,1
4108,-0.30072072,-0.031624295,-0.95318776,1
4109,-0.25919166,-0.05828159,-0.96406585,1
4110,-0.1661029,-0.036543027,-0.9854311,1
4111,-0.041036263,0.047157835,-0.9980442,1
4112,0.11558021,0.18372585,-0.97615886,1
4113,0.3224037,0.33353895,-0.88589364,1
4114,0.5736527,0.41493472,-0.7062236,1
4115,0.8019553,0.3475496,-0.4858776,1
4116,0.93117714,0.13626862,-0.3381421,1
4117,0.93010694,-0.12754564,-0.3444318,1
4118,0.80326563,-0.33194113,-0.49454966,1
4119,0.58660024,-0.40347457,-0.7022168,1
4120,0.3535646,-0.34224588,-0.87055147,1
4121,0.17554745,-0.20563082,-0.962756,1
4122,0.07097614,-0.038436785,-0.99673724,1
4123,0.020192357,0.16647667,-0.98583865,1
4124,-0.002305121,0.44403395,-0.896007,1
4125,-0.015170253,0.78144133,-0.6237944,1
4126,-0.025057286,0.99559563,-0.09034099,1
4127,-0.025536848,0.86603314,0.49933398,1
4128,-0.012721034,0.49264064,0.87013984,1
4129,0.008433006,0.0551269,0.9984438,1
4130,0.030458132,-0.38557997,0.92217153,1
4131,0.044981588,-0.78637475,0.61611,1
4132,0.0440509,-0.9968587,0.06582017,1
4133,0.029038716,-0.8578907,-0.5130109,1
4134,0.011460611,-0.52656716,-0.85005623,1
4135,-0.010128278,-0.228023,-0.97360307,1
4136,-0.052480225,-0.0068531814,-0.99859846,1
4137,-0.14078782,0.17036492,-0.9752715,1
4138,-0.29943365,0.322868,-0.89782834,1
4139,-0.5247777,0.41807142,-0.7415016,1
4140,-0.75747573,0.39147732,-0.5224711,1
4141,-0.91902524,0.2186139,-0.32802537,1
4142,-0.96412545,-0.048910066,-0.26090214,1
4143,-0.87936884,-0.305355,-0.36533388,1
4144,-0.6779189,-0.43913755,-0.58956265,1
4145,-0.42067,-0.40449786,-0.81204575,1
4146,-0.1921617,-0.2623032,-0.9456589,1
4147,-0.02280205,-0.109686345,-0.9937047,1
4148,0.10468321,-0.0016747832,-0.9945042,1
4149,0.2012009,0.0462871,-0.9784558,1
4150,0.25541672,0.041848734,-0.965925,1
4151,0.2512907,0.008718804,-0.96787244,1
4152,0.18976337,-0.025857542,-0.9814893,1
4153,0.095092855,-0.046260204,-0.99439293,1
4154,0.003971453,-0.051379066,-0.9986713,1
4155,-0.053091984,-0.04281478,-0.99767137,1
4156,-0.06340119,-0.012431873,-0.99791074,1
4157,-0.02864681,0.058864202,-0.9978548,1
4158,0.049833808,0.19288696,-0.9799547,1
4159,0.18587309,0.3965891,-0.89898175,1
4160,0.39856514,0.6162331,-0.67926615,1
4161,0.65036756,0.69908416,-0.29715872,1
4162,0.83974975,0.53396577,0.098493986,1
4163,0.9278931,0.1904523,0.3205345,1
4164,0.93286437,-0.19813077,0.3008458,1
4165,0.85337704,-0.5180575,0.058000043,1
4166,0.67302924,-0.6657039,-0.32228872,1
4167,0.42890614,-0.5935744,-0.6809618,1
4168,0.21809784,-0.3831713,-0.8975595,1
4169,0.08475088,-0.14712286,-0.98548067,1
4170,0.0035772268,0.09085244,-0.99585795,1
4171,-0.068429686,0.3660141,-0.92809004,1
4172,-0.16958334,0.6864392,-0.70713705,1
4173,-0.30405825,0.91957206,-0.24886918,1
4174,-0.40686768,0.8569149,0.31647366,1
4175,-0.43581676,0.53322846,0.7250732,1
4176,-0.422558,0.111256555,0.8994814,1
4177,-0.39836356,-0.32918057,0.85612303,1
4178,-0.36370423,-0.73321944,0.5745507,1
4179,-0.29169968,-0.95519817,0.050077565,1
4180,-0.18060558,-0.84079766,-0.5103342,1
4181,-0.08690565,-0.53119886,-0.84277815,1
4182,-0.038399894,-0.2525697,-0.9668164,1
4183,-0.03334056,-0.06193922,-0.99752283,1
4184,-0.075116895,0.06665286,-0.99494463,1
4185,-0.17344591,0.15968168,-0.97181183,1
4186,-0.327704,0.21668793,-0.9195957,1
4187,-0.50632495,0.21251656,-0.8357463,1
4188,-0.64990616,0.12801668,-0.74915534,1
4189,-0.70287883,-0.016029885,-0.7111289,1
4190,-0.6413379,-0.15642513,-0.75114375,1
4191,-0.48440164,-0.22381188,-0.84573233,1
4192,-0.28622907,-0.19083132,-0.93896556,1
4193,-0.09651134,-0.08603334,-0.9916067,1
4194,0.076715685,0.037682634,-0.99634063,1
4195,0.2489429,0.13135716,-0.95956904,1
4196,0.41467732,0.15645535,-0.89641756,1
4197,0.5349027,0.10097877,-0.83885777,1
4198,0.5682868,-0.0051793703,-0.8228142,1
4199,0.50446564,-0.10641952,-0.8568484,1
4200,0.37173504,-0.1587821,-0.9146591,1
4201,0.22249794,-0.15279527,-0.9628854,1
4202,0.104493886,-0.10360477,-0.98911434,1
4203,0.03884263,-0.022422994,-0.99899375,1
4204,0.024591537,0.10183212,-0.9944976,1
4205,0.057371814,0.29798263,-0.95284563,1
4206,0.14260724,0.5797918,-0.8021874,1
4207,0.28341025,0.8562234,-0.43192607,1
4208,0.42889053,0.8947758,0.12421405,1
4209,0.5108188,0.62345517,0.59191877,1
4210,0.544056,0.20653288,0.81323254,1
4211,0.55936986,-0.23363332,0.7953118,1
4212,0.5490602,-0.6330648,0.5456756,1
4213,0.47222054,-0.8783875,0.07377782,1
4214,0.3167374,-0.82750475,-0.4635875,1
4215,0.16035208,-0.5484079,-0.82069236,1
4216,0.05386738,-0.24321996,-0.96847427,1
4217,-0.02677561,0.020477278,-0.99943167,1
4218,-0.12818691,0.2724873,-0.9535821,1
4219,-0.29378098,0.52909976,-0.7960817,1
4220,-0.5247693,0.7096959,-0.4700521,1
4221,-0.7362342,0.6757621,-0.036122076,1
4222,-0.8517744,0.41387466,0.3212292,1
4223,-0.8804607,0.026447624,0.47338086,1
4224,-0.84505105,-0.37858447,0.3775746,1
4225,-0.44018772,-0.7983553,0.41093022,1
4226,-0.33249375,-0.93206024,-0.14391528,1
4227,-0.19063063,-0.74280554,-0.64179426,1
4228,-0.0857673,-0.43497166,-0.8963502,1
4229,-0.03527302,-0.18867606,-0.98140574,1
4230,-0.032644894,-0.027173372,-0.9990976,1
4231,-0.07998813,0.0788019,-0.99367607,1
4232,-0.18312487,0.15023729,-0.9715421,1
4233,-0.33286807,0.18279481,-0.9250864,1
4234,-0.49003845,0.1560476,-0.85761964,1
4235,-0.59699565,0.063919246,-0.799694,1
4236,-0.6089557,-0.061197944,-0.7908399,1
4237,-0.5175058,-0.15803419,-0.8409595,1
4238,-0.3550341,-0.17603308,-0.9181302,1
4239,-0.17222239,-0.109530404,-0.9789497,1
4240,0.003862497,0.0066937795,-0.99997014,1
4241,0.18210155,0.124100655,-0.9754169,1
4242,0.37100405,0.19250543,-0.90845895,1
4243,0.5418091,0.1735069,-0.8223979,1
4244,0.64120984,0.070410326,-0.7641284,1
4245,0.63440037,-0.065060556,-0.7702618,1
4246,0.5276966,-0.1674179,-0.832771,1
4247,0.36510348,-0.19973479,-0.9092884,1
4248,0.20639277,-0.16678005,-0.9641506,1
4249,0.09408338,-0.09182579,-0.99132055,1
4250,0.038572527,0.016855692,-0.9991136,1
4251,0.032854512,0.17825896,-0.9834349,1
4252,0.07210545,0.42304102,-0.903237,1
4253,0.16024065,0.7354348,-0.65837574,1
4254,0.28393373,0.9444815,-0.16533695,1
4255,0.38131836,0.8320365,0.4028791,1
4256,0.42660126,0.46999437,0.7727332,1
4257,0.4497013,0.033469208,0.8925517,1
4258,0.46384695,-0.40011752,0.7904126,1
4259,0.44728318,-0.7690904,0.4565497,1
4260,0.36080116,-0.92924607,-0.07952456,1
4261,0.2198121,-0.77302575,-0.5950747,1
4262,0.10030733,-0.4586509,-0.8829371,1
4263,0.01960322,-0.16699809,-0.98576236,1
4264,-0.055898327,0.07835654,-0.99535704,1
4265,-0.17020166,0.31455538,-0.9338556,1
4266,-0.35858148,0.54236573,-0.75977546,1
4267,-0.60246503,0.66960025,-0.43436337,1
4268,-0.8088044,0.5867324,-0.03975571,1
4269,-0.916372,0.3062569,0.25781593,1
4270,-0.93433905,-0.074768394,0.3484541,1
4271,-0.87321603,-0.44644397,0.1954009,1
4272,-0.7151068,-0.67910737,-0.16563627,1
4273,-0.4724578,-0.6663803,-0.57681966,1
4274,-0.2401109,-0.4672996,-0.8508689,1
4275,-0.082521655,-0.24763365,-0.9653329,1
4276,0.010778621,-0.091582686,-0.99573916,1
4277,0.05837427,-0.0035932811,-0.99828833,1
4278,0.062349603,0.036503267,-0.99738663,1
4279,0.019247122,0.04987861,-0.99856985,1
4280,-0.06370542,0.048561696,-0.99678653,1
4281,-0.16100161,0.033129644,-0.986398,1
4282,-0.23601669,0.0022287276,-0.97174644,1
4283,-0.25890064,-0.033580676,-0.96532005,1
4284,-0.22131391,-0.04940258,-0.97395045,1
4285,-0.13589433,-0.018824838,-0.9905445,1
4286,-0.017986912,0.07127508,-0.99729455,1
4287,0.13621016,0.21321765,-0.9674632,1
4288,0.34642535,0.36613706,-0.86367416,1
4289,0.6018961,0.4420806,-0.66504574,1
4290,0.82809526,0.3589758,-0.43057472,1
4291,0.9503416,0.13058089,-0.28248793,1
4292,0.9432715,-0.14381318,-0.29926014,1
4293,0.8134098,-0.35156322,-0.46343046,1
4294,0.5951051,-0.4218469,-0.68402857,1
4295,0.36002377,-0.357161,-0.86186945,1
4296,0.17971842,-0.21715216,-0.959451,1
4297,0.07341443,-0.04892297,-0.9961008,1
4298,0.021697344,0.15337129,-0.9879304,1
4299,-0.00087893166,0.42545763,-0.9049779,1
4300,-0.01300072,0.76154166,-0.6479855,1
4301,-0.021785444,0.99136645,-0.12929781,1
4302,-0.021141931,0.88430226,0.46643606,1
4303,-0.0061944355,0.5208064,0.8536524,1
4304,0.01857367,0.08573905,0.9961445,1
4305,0.044971764,-0.35427403,0.9340597,1
4306,0.06284522,-0.7600935,0.6467676,1
4307,0.061544605,-0.99180853,0.11192896,1
4308,0.04130502,-0.8783569,-0.4762175,1
4309,0.018018728,-0.55193573,-0.83369195,1
4310,-0.0063035656,-0.24685095,-0.96903294,1
4311,-0.048259456,-0.01901686,-0.99865377,1
4312,-0.1337535,0.16342416,-0.977447,1
4313,-0.2888627,0.32219046,-0.90152735,1
4314,-0.5134909,0.42656088,-0.74456215,1
4315,-0.7502946,0.40905032,-0.5193609,1
4316,-0.91863126,0.24035265,-0.31360355,1
4317,-0.9716871,-0.030103616,-0.2343458,1
4318,-0.89566636,-0.29667738,-0.33130708,1
4319,-0.70069164,-0.44469452,-0.55792296,1
4320,-0.44289365,-0.42052817,-0.7918341,1
4321,-0.20847028,-0.27957973,-0.93721676,1
4322,-0.033757985,-0.12217897,-0.9919338,1
4323,0.09727265,-0.00804498,-0.99522525,1
4324,0.19749416,0.04514899,-0.97926384,1
4325,0.25689086,0.043668948,-0.9654533,1
4326,0.25861534,0.010527025,-0.965923,1
4327,0.20167315,-0.026129536,-0.9791043,1
4328,0.1090534,-0.04854196,-0.99284995,1
4329,0.017635325,-0.053809732,-0.99839544,1
4330,-0.04112186,-0.04306422,-0.9982257,1
4331,-0.053719178,-0.008459626,-0.99852026,1
4332,-0.021153942,0.06924265,-0.99737555,1
4333,0.05613615,0.21284726,-0.9754716,1
4334,0.19262208,0.4289872,-0.8825342,1
4335,0.40511873,0.65590674,-0.6369185,1
4336,0.648257,0.7277223,-0.22401586,1
4337,0.82083994,0.54008424,0.18582489,1
4338,0.8963452,0.17823423,0.40595317,1
4339,0.89841455,-0.22407371,0.37768015,1
4340,0.8229086,-0.55578065,0.11802276,1
4341,0.64700156,-0.7052824,-0.28976837,1
4342,0.40648428,-0.6177123,-0.6732028,1
4343,0.20157085,-0.38675302,-0.89988405,1
4344,0.07236739,-0.13495752,-0.98820513,1
4345,-0.011577325,0.11616883,-0.993162,1
4346,-0.09715629,0.40208322,-0.91043377,1
4347,-0.22360277,0.7165744,-0.6606989,1
4348,-0.3824431,0.9059288,-0.18174228,1
4349,-0.49310166,0.7916422,0.36076775,1
4350,-0.5236452,0.44432095,0.7268938,1
4351,-0.51326424,0.013393126,0.8581261,1
4352,-0.4893348,-0.42687243,0.7604811,1
4353,-0.034628324,-0.839336,0.54250896,1
4354,-0.020923931,-0.99906635,-0.037796218,1
4355,-0.011020111,-0.8073964,-0.58990645,1
4356,-0.008663632,-0.46970594,-0.8827804,1
4357,-0.021788387,-0.18622473,-0.98226553,1
4358,-0.06566513,0.02009625,-0.99763936,1
4359,-0.16281043,0.1834994,-0.96944356,1
4360,-0.33185062,0.31543308,-0.8890316,1
4361,-0.55771863,0.37851804,-0.7386975,1
4362,-0.7740953,0.3184559,-0.54714006,1
4363,-0.9062179,0.12978567,-0.4023988,1
4364,-0.9130046,-0.1207728,-0.38966206,1
4365,-0.7880021,-0.3245988,-0.5231523,1
4366,-0.5637251,-0.39147907,-0.72729504,1
4367,-0.31605884,-0.31486562,-0.8949673,1
4368,-0.110242456,-0.17031604,-0.9792033,1
4369,0.04864152,-0.03655707,-0.9981471,1
4370,0.17894514,0.045912843,-0.9827872,1
4371,0.2792362,0.06559266,-0.95797956,1
4372,0.3279479,0.034503665,-0.9440655,1
4373,0.3087187,-0.017116852,-0.9509993,1
4374,0.23016435,-0.058285054,-0.9714048,1
4375,0.1252166,-0.074366175,-0.98933846,1
4376,0.033609666,-0.06676109,-0.99720275,1
4377,-0.0181848,-0.037625495,-0.99912643,1
4378,-0.023096977,0.022922728,-0.9994704,1
4379,0.016676258,0.13682634,-0.9904547,1
4380,0.10603323,0.326414,-0.9392608,1
4381,0.2636627,0.5786629,-0.77177155,1
4382,0.48602843,0.7722307,-0.40918967,1
4383,0.6884821,0.7221921,0.06656489,1
4384,0.7992278,0.4241126,0.42586803,1
4385,0.8368038,0.017292991,0.5472297,1
4386,0.8213248,-0.38335854,0.42244732,1
4387,0.73064655,-0.6780019,0.080430456,1
4388,0.5419359,-0.7531059,-0.37301078,1
4389,0.3149869,-0.5906148,-0.7429384,1
4390,0.1433954,-0.32896903,-0.93339014,1
4391,0.037699915,-0.073655784,-0.9965709,1
4392,-0.04276692,0.17938873,-0.9828483,1
4393,-0.14545786,0.4664262,-0.8725186,1
4394,-0.30287778,0.75473136,-0.58193266,1
4395,-0.48140383,0.87188274,-0.0898376,1
4396,-0.5903371,0.6972393,0.40664408,1
4397,-0.6169843,0.33243853,0.7133126,1
4398,-0.60427153,-0.09739024,0.7908041,1
4399,-0.57143646,-0.52263564,0.6327024,1
4400,-0.4948193,-0.83968973,0.2237743,1
4401,-0.34744456,-0.87889516,-0.32684177,1
4402,-0.18558785,-0.64156467,-0.7442795,1
4403,-0.07769546,-0.35298064,-0.9323991,1
4404,-0.027089998,-0.14086355,-0.9896583,1
4405,-0.023932109,-0.0063685593,-0.9996933,1
4406,-0.06961665,0.07986681,-0.99437153,1
4407,-0.16800825,0.13591549,-0.97637093,1
4408,-0.3077592,0.15773557,-0.93829834,1
4409,-0.45101914,0.12854952,-0.8832082,1
4410,-0.5451952,0.04488446,-0.8371067,1
4411,-0.5504982,-0.06335323,-0.832429,1
4412,-0.46133426,-0.14210054,-0.8757729,1
4413,-0.30922404,-0.14823774,-0.93936473,1
4414,-0.13883717,-0.07822892,-0.98722064,1
4415,0.030053379,0.036744483,-0.9988727,1
4416,0.20893016,0.15132628,-0.96615136,1
4417,0.40310147,0.2140104,-0.88978016,1
4418,0.57740873,0.18457946,-0.79531723,1
4419,0.6749969,0.069097444,-0.73457795,1
4420,0.6624609,-0.07565054,-0.7452667,1
4421,0.54891604,-0.18169573,-0.8158907,1
4422,0.3800191,-0.21314919,-0.9000849,1
4423,0.21603043,-0.17735255,-0.9601442,1
4424,0.09956536,-0.100042015,-0.98998904,1
4425,0.04088117,0.0086945975,-0.9991262,1
4426,0.032580093,0.16687992,-0.9854388,1
4427,0.06928153,0.40590295,-0.91128635,1
4428,0.15492736,0.71623844,-0.680441,1
4429,0.2791176,0.93873584,-0.20215932,1
4430,0.38197345,0.8470208,0.36966467,1
4431,0.43272424,0.4945087,0.7537976,1
4432,0.4599324,0.060079724,0.8859191,1
4433,0.47795042,-0.37305713,0.7952306,1
4434,0.46560782,-0.746047,0.47604957,1
4435,0.38223243,-0.9228137,-0.048095107,1
4436,0.23798998,-0.78681,-0.56946546,1
4437,0.11139794,-0.47816414,-0.8711771,1
4438,0.026499385,-0.18381637,-0.9826033,1
4439,-0.04867289,0.06444491,-0.9967336,1
4440,-0.15852325,0.30324197,-0.9396354,1
4441,-0.3405629,0.5379221,-0.77113986,1
4442,-0.5820593,0.6791999,-0.4470955,1
4443,-0.7916624,0.60939956,-0.04362032,1
4444,-0.90340495,0.33435822,0.26844764,1
4445,-0.9260249,-0.047599394,0.3744491,1
4446,-0.8728109,-0.42725357,0.23591413,1
4447,-0.72584856,-0.6775596,-0.11856162,1
4448,-0.4896358,-0.6841772,-0.5405168,1
4449,-0.25413528,-0.49064726,-0.833475,1
4450,-0.09108318,-0.26515964,-0.9598928,1
4451,0.0062347543,-0.10172658,-0.9947929,1
4452,0.05730488,-0.008602448,-0.9983196,1
4453,0.06527005,0.033861123,-0.99729294,1
4454,0.026610069,0.047345545,-0.99852407,1
4455,-0.05218789,0.045128603,-0.9976171,1
4456,-0.14626618,0.02939794,-0.98880833,1
4457,-0.21933739,-4.819339e-06,-0.97564906,1
4458,-0.24187385,-0.032328125,-0.96976894,1
4459,-0.20566602,-0.043323267,-0.97766286,1
4460,-0.122459,-0.0070369123,-0.9924486,1
4461,-0.0054005496,0.09033707,-0.9958966,1
4462,0.15183508,0.24188308,-0.9583521,1
4463,0.36945647,0.40336603,-0.8371367,1
4464,0.63123393,0.47760212,-0.6110974,1
4465,0.85612345,0.37865964,-0.35166678,1
4466,0.9727623,0.12754336,-0.19356187,1
4467,0.9613534,-0.16837958,-0.21782553,1
4468,0.8273011,-0.39007595,-0.40424457,1
4469,0.60157925,-0.46000558,-0.6530676,1
4470,0.3589705,-0.38097432,-0.85205555,1
4471,0.17549293,-0.2219842,-0.95912737,1
4472,0.06788959,-0.035128776,-0.9970742,1
4473,0.011899703,0.18763925,-0.98216593,1
4474,-0.022588367,0.4811679,-0.87633735,1
4475,-0.05769873,0.81864434,-0.5713951,1
4476,-0.09431728,0.9954554,-0.013149539,1
4477,-0.109559275,0.82272804,0.5577771,1
4478,-0.09863928,0.43323687,0.8958661,1
4479,-0.07586387,-0.008854119,0.99707884,1
4480,-0.05280674,-0.45166016,0.8906259,1
4481,0.36802995,-0.82637256,0.4262186,1
4482,0.28865695,-0.94727683,-0.13908201,1
4483,0.16821256,-0.7460446,-0.6442997,1
4484,0.07087256,-0.4179965,-0.9056799,1
4485,0.00042175507,-0.12932298,-0.9916024,1
4486,-0.07863164,0.112024315,-0.99058956,1
4487,-0.208818,0.34149605,-0.9163927,1
4488,-0.41786194,0.54544306,-0.72655576,1
4489,-0.6694613,0.62511927,-0.4013072,1
4490,-0.8675252,0.49560544,-0.0421326,1
4491,-0.9623653,0.19086008,0.19345644,1
4492,-0.9601008,-0.18507358,0.20965236,1
4493,-0.86048305,-0.5093844,-0.009826212,1
4494,-0.6544544,-0.6520073,-0.3828524,1
4495,-0.3934874,-0.5627946,-0.72693187,1
4496,-0.17693259,-0.35457346,-0.9181353,1
4497,-0.03525573,-0.16506895,-0.9856517,1
4498,0.052128475,-0.042899564,-0.9977185,1
4499,0.09769847,0.016904296,-0.9950725,1
4500,0.09817877,0.03487404,-0.99455756,1
4501,0.0509474,0.031893816,-0.99819195,1
4502,-0.03111038,0.020110937,-0.9993136,1
4503,-0.11788098,0.001740091,-0.9930262,1
4504,-0.17496419,-0.021043988,-0.98434985,1
4505,-0.18117805,-0.03525983,-0.982818,1
4506,-0.13603395,-0.018017756,-0.99054027,1
4507,-0.050560005,0.052421644,-0.9973443,1
4508,0.07300427,0.18574604,-0.97988206,1
4509,0.25270906,0.36515376,-0.8959915,1
4510,0.49971104,0.51635367,-0.6954623,1
4511,0.7586441,0.5178489,-0.3953373,1
4512,0.9378921,0.32227454,-0.12844276,1
4513,0.9995257,0.0077084,-0.029816981,1
4514,0.9437184,-0.30052724,-0.13812642,1
4515,0.7760558,-0.49107644,-0.39570346,1
4516,0.5324982,-0.5050615,-0.67923385,1
4517,0.29750943,-0.3755025,-0.8777732,1
4518,0.13539582,-0.18832752,-0.9727285,1
4519,0.043546848,0.015754946,-0.9989272,1
4520,-0.010531213,0.2585895,-0.9659299,1
4521,-0.059908483,0.5708638,-0.81885624,1
4522,-0.124894276,0.8866748,-0.44520694,1
4523,-0.18810691,0.9719142,0.14141676,1
4524,-0.21033919,0.7248836,0.65597343,1
4525,-0.19680509,0.31816912,0.92738134,1
4526,-0.17126991,-0.12172914,0.9776751,1
4527,-0.14637382,-0.55611974,0.8181109,1
4528,-0.12021777,-0.90557086,0.40680343,1
4529,-0.08359678,-0.9771637,-0.19535314,1
4530,-0.045327794,-0.7254079,-0.68682516,1
4531,-0.024113724,-0.39640918,-0.9177572,1
4532,-0.028652437,-0.1419918,-0.98945314,1
4533,-0.07016945,0.039203767,-0.9967644,1
